#CODE;ENGLISH;x
EVTOPTBtourney.75;Нет!;x
TOOLTIPtourney.77;[This.GetTitledFirstNameWithDynasty] призывает уйти;x
EVTDESCtourney.76;Юный [GetAyaYyGetTitledFirstNameNoRegnal] принимает ваши деньги и берётся испортить снаряжение и броню персонажа [FromFromFrom.GetTitledFirstNameWithDynasty].;x
EVTOPTAtourney.76;Хорош[From.GetAyaIy] [From.GetLadLass];x
TOOLTIPtourney.77;[From.GetTitledFirstNameNoRegnal] портит снаряжение бойца, известного как [FromFromFrom.GetTitledFirstNameNoRegnal], что значительно повысит вероятность победы;x
EVTDESCtourney.77;[From.GetTitledFirstNameNoRegnal], похоже, был[From.GetEndA] шокирован[From.GetEndA] попыткой подкупа, [From.GetSheHe] отказывается и быстро уходит.;x
EVTOPTAtourney.77;Сопляк;x
EVTDESCtourney.78;Во время подготовки поединка с противником, известным как [FromFrom.GetTitledFirstNameWithDynasty] что-то было не так. Ваш доспех плохо подготовлен, лошадь взволнована. Очевидно, что ваш оруженосец, [bribed_squire.GetTitledFirstNameNoRegnal], не исполнил свои обязанности, и когда вы столкнулись, [bribed_squire.GetSheHe] признаётся, что [FromFrom.GetTitledFirstNameNoRegnal] заплатил[FromFrom.GetEndA], чтобы саботировать вас!;x
EVTOPTAtourney.78;Это безобразие, я не буду молчать;x
TOOLTIPtourney.79;Вы лично обвиняете человека, известного как [This.GetTitledFirstNameNoRegnal] в бесчестье;x
EVTOPTBtourney.78;Я обращусь к хозяину турнира!;x
TOOLTIPtourney.81;Вы публично обратились к человеку, известному как [This.GetTitledFirstNameWithDynasty];x
EVTDESCtourney.299A;Ваш сир, [From.GetTitledFirstNameWithDynasty], явиляется на предстоящий Турнир города [FromFrom.Capital.GetName], который организовывает [FromFrom.GetTitledFirstNameWithDynasty]. Рыцари, живущие около города [FromFrom.Capital.GetName], будут соревноваться, и как [From.GetHerHis] оруженосец, вы будете сопровождать и помогать [From.GetHerHim].;x
EVTDESCtourney.299B;Ваш сир, [From.GetTitledFirstNameWithDynasty], явиляется на предстоящий Турнир города [FromFrom.Capital.GetName] который организовывает [FromFrom.GetTitledFirstNameWithDynasty]. Лучшие рыцари и лорды области [tourney_kingdom.GetName] будут соревноваться, и как [From.GetHerHis] оруженосец, вы будете сопровождать и помогать [From.GetHerHim].;x
EVTDESCtourney.299A;Ваш сир, [From.GetTitledFirstNameWithDynasty], явиляется на предстоящий Великий Турнир города [FromFrom.Capital.GetName], который организовывает [FromFrom.GetTitledFirstNameWithDynasty]. Лучшие рыцари и лорды всего государства будут учавствовать, и как [From.GetHerHis] оруженосец, вы будете сопровождать и помогать [From.GetHerHim].;x
EVTOPTAtourney.299;Я в восторге!;x
EVTDESCtourney.79;Похоже, что оруженосец человека по имени [From.GetTitledFirstNameWithDynasty], [bribed_squire.GetTitledFirstNameNoRegnal], недостаточно скрыл свои следы. [From.GetTitledFirstNameNoRegnal] обнаружвает саботаж лошадей и своего оружия, и напрямую обращается к вам в этом вопросе, поклявшись отомстить и называя вас плохими словами.;x
EVTOPTAtourney.79;Удачи, [GetRootFromInsult]!;x
EVTDESCtourney.80;Мой сир, [From.GetTitledFirstNameNoRegnal], казалось, что-то подозревает, увидев своё плохо подготовленное снаряжение, и когда [From.GetSheHe] сталкивается с явными признаками вашишего саботажа, вы признались, что [FromFromFrom.GetTitledFirstNameWithDynasty] дал[FromFromFrom.GetEndA] вам взятку!;x
EVTOPTAtourney.80;Как вы узнали?!;x
EVTDESCtourney.81;[From.GetTitledFirstNameWithDynasty] приходит к вашему шатру с шокирующим утверждением. [From.GetSheHeCap] утверждает, что [FromFromFrom.GetTitledFirstNameWithDynasty] подкупил[FromFromFrom.GetEndA] [From.GetHerHis] оруженосца, преднамеренно испортив [From.GetHerHis] лошадь и оружие. [From.GetSheHeCap] требует, чтобы [FromFromFrom.GetTitledFirstNameNoRegnal] был[FromFromFrom.GetEndA] дисквалифицирован[FromFromFrom.GetEndA], а [From.GetHerHis] имя было восстановлено на турнире.;x
EVTOPTAtourney.81;Боюсь, недостаточно доказательств;x
EVTOPTBtourney.81;Да, [FromFromFrom.GetTitledFirstNameNoRegnal] будет вышвырнут[FromFromFrom.GetEndA] с турнира;x
TOOLTIPtourneyDISQUALIFIED;[This.GetTitledFirstNameWithDynasty] дискалифицируется;x
TOOLTIPtourneyREINSTATED;[This.GetTitledFirstNameWithDynasty] восстанавливается на турнире;x
EVTOPTCtourney.81;Стража, схватить этого бесчестного мошенника!;x
EVTDESCtourney.82;Кажется, что оруженосец человека по имени [FromFrom.GetTitledFirstNameWithDynasty], [bribed_squire.GetTitledFirstNameNoRegnal], не слишком хорошо стирает свои следы. [FromFrom.GetTitledFirstNameNoRegnal] обнаруживает саботаж своей лошади и оружия, и обращается к персонажу, известному как[From.GetTitledFirstNameWithDynasty], чтобы вас дисквалифицировали. К счастью, хозяин поддержал вас, сославшись на отсутствие доказательств.;x
EVTOPTAtourney.82;[GetRootFromInsult], придется стараться лучше;x
EVTDESCtourney.83;Мой сир, [FromFrom.GetTitledFirstNameNoRegnal]  казалось, что-то подозревет, увидев своё плохо подготовленное снаряжение, и когда [FromFrom.GetSheHe] сталкивается с явными признаками вашего саботажа, вы признались, что [FromFromFromFrom.GetTitledFirstNameWithDynasty] дал[FromFromFrom.GetEndA] вам взятку! Однако хозяин турнира, [From.GetTitledFirstNameWithDynasty], очищает ваше имя от таких действий.;x
EVTOPTAtourney.83;Да, да, я не вру!;x
EVTDESCtourney.84;[From.GetTitledFirstNameWithDynasty] не верит вашим обвинениям, заявляя, что нет достаточных доказательств. [FromFromFromFrom.GetTitledFirstNameWithDynasty], как победитель этапа, остаётся на турнире;x
EVTOPTAtourney.84;Это возмутительно!;x
EVTDESCtourney.85;Кажется, оруженосец человека, известного как [FromFrom.GetTitledFirstNameWithDynasty], [bribed_squire.GetTitledFirstNameNoRegnal], не достаточно хорошо подчистил свои следы. [FromFrom.GetTitledFirstNameNoRegnal] обнаруживает саботаж своей лошади и оружия, и обращается к пнрсонажу, известному как к [From.GetTitledFirstNameWithDynasty], чтобы дисквалифицировать вас. [From.GetSheHeCap] соглашается, и вы были удалены из списков с позором!;x
EVTOPTAtourney.85;Все это ложь!;x
EVTDESCtourney.86;Мой сир, [FromFrom.GetTitledFirstNameNoRegnal], казалось, что-то подозревет, увидев своё плохо подготовленное снаряжение, и когда [FromFrom.GetSheHe] сталкивается со свидетельсвом вашего саботажа, вы признались, что [FromFromFromFrom.GetTitledFirstNameWithDynasty] дал[FromFromFrom.GetEndA] вам взятку! [From.GetTitledFirstNameWithDynasty] дисквалифицируется хозяином турнира, и вы были пристыжены перед всем турниром.;x
EVTOPTAtourney.86;Это пятно на моей репутации;x
EVTDESCtourney.87;[From.GetTitledFirstNameWithDynasty], казалось, был[From.GetEndA] шокирован[From.GetEndA] вашими обвинениями и был[From.GetEndA] убежден[From.GetEndA] в вероломстве  персонажа, известного как [FromFromFromFrom.GetTitledFirstNameWithDynasty]. Ваш противник был снят с турнира с позором, и вы заняли [FromFromFromFrom.GetHerHis] место.;x
EVTOPTAtourney.87;Справедливость восторжествовала;x
EVTDESCtourney.88;Произошел скандал вокруг боя персонажей [FromFrom.GetTitledFirstNameWithDynasty] и [FromFromFromFrom.GetTitledFirstNameWithDynasty]. [FromFrom.GetTitledFirstNameNoRegnal] проиграл[FromFrom.GetEndA] и заявил[FromFrom.GetEndA], что [FromFromFromFrom.GetTitledFirstNameNoRegnal] подкупил[FromFromFromFrom.GetEndA] [FromFrom.GetHerHis] оруженосца, чтобы умышленно использовать этот саботаж. Наш хозяин, [From.GetTitledFirstNameWithDynasty], проигнорировал это, ссылаясь на отсутствие доказательств.;x
EVTOPTAtourney.88;Как возмутительно;x
EVTDESCtourney.89;Произошел скандал вокруг боя персонажей [FromFrom.GetTitledFirstNameWithDynasty] и [FromFromFromFrom.GetTitledFirstNameWithDynasty]. [FromFrom.GetTitledFirstNameNoRegnal] проиграл[FromFrom.GetEndA] и заявил[FromFrom.GetEndA], что [FromFromFromFrom.GetTitledFirstNameNoRegnal] подкупил[FromFromFromFrom.GetEndA] [FromFrom.GetHerHis] оруженосца, чтобы умышленно использовать этот саботаж. Наш хозяин, [From.GetTitledFirstNameWithDynasty], соглашается с жалобой, [FromFromFromFrom.GetTitledFirstNameNoRegnal] был[FromFromFromFrom.GetEndA] с позором удален[FromFromFromFrom.GetEndA] из туреира.;x
EVTOPTAtourney.89;Это большой позор;x
EVTDESCtourney.95;Во время турнира в городе [tourney_lover.Liege.Capital.GetName], вы провели много времени в своем шатре вместе с красивой местной девушкой простого происхождения. Она просит вернуться домой с вами в город [Root.Capital.GetName]...;x
EVTOPTAtourney.95;Я бы хотел, но я не могу этого позволить;x
EVTOPTBtourney.95;Нет, я не забочусь о тебе;x
EVTOPTCtourney.95;Конечно, моя любовь!;x
EVTOPTDtourney.95;У меня на вас… другие планы;x
EVTOPTEtourney.95;Как тебя зовут?;x
EVTDESCtourney.350;[From.GetTitledFirstNameWithDynasty], выбранная вами как Королева Любви и Красоты, оказалась противоречивым выбором из-за того, что она уже принадлежит другому. Её родственники очень оскорблены;x
EVTOPTAtourney.350;Мне все равно!;x
opinion_qolb_scandal;Выбрал мою родственницу как Королеву Любви и Красоты;x
TOOLTIPtourneyOPINION;Все участники и зрители турнира получают §G+5§! мнения с персонажем [Root.GetTitledFirstNameWithDynasty];x
hold_a_epic_tournament;Провести турнир в столице [Root.Capital.GetName];x
hold_a_epic_tournament_desc;Давайте проведем турнир, о котором будут ходить легенды. Все рыцари и лорды области соберутся в столицу [Root.Capital.GetName];x
tournament_invite;Все рыцари и лорды области будут приглашены;x
EVTDESC70000;[Root.GetTitledFirstNameWithDynasty], настоящим приглашаю Вас принять участие в турнире в столице [From.Capital.GetName], где рыцари и лорды покажут свою храбрость.\n\n С уважением,\n[From.GetFirstNameWithDynasty], [From.GetTitle] земли [From.PrimaryTitle.GetName];x
TOURNAMENTTITLE;Рыцарский турнир;x
EVTDESC70038;Все наслаждались прекрасным поединком, когда вышли [FromFrom.GetTitledFirstNameWithDynasty] и [From.GetTitledFirstNameWithDynasty]. В последнем столкновении [FromFrom.GetTitledFirstName] ошибается, и копьё бойца по имени [From.GetTitledFirstName] нашло разрыв в доспехах, жестоко пронзая [FromFrom.GetHerHis]. Лёжа в луже крови, ясно, что [FromFrom.GetSheHe] умрёт.;x
EVTDESC70039;[FromFrom.GetTitledFirstNameWithDynasty] и [From.GetTitledFirstNameWithDynasty] бились следующими, и [From.GetTitledFirstName] победил[From.GetEndA]. В последнем столкновении [FromFrom.GetTitledFirstName] был[FromFrom.GetEndA] сброшен[FromFrom.GetEndA] с коня с градом осколков копья. [FromFrom.GetSheHeCap] падает с отвратительным хрустом, явно травмируясь.;x
EVTDESC70040;Мой господин! Ваш гость, [From.GetTitledFirstNameWithDynasty], получает ранение во время турнира!;x
EVTDESC70034;Победив в финальном турнире, [From.GetTitledFirstNameWithDynasty] объявляется победителем моего грандиозного турнира. Получив награду, [From.GetSheHe] восхваляет и благодарит меня, а теперь пора приступать к праздничному застолью!;x
EVTDESC70035;[From.GetTitledFirstNameWithDynasty] берёт второе место на моём турнире.;x
EVTDESC70036;[From.GetTitledFirstNameWithDynasty] берёт третье место на моём турнире.;x
EVTDESC70033;Вороны были посланы, уведомляя рыцарей и лордов о турнире в столице [Root.Capital.GetName];x
EVTDESC1058;Меня слишком много раз предавали. Почему я продолжаю доверять людям, которые ничего не сделали, чтобы заслужить это?;x
EVTOPTA1058;Я больше никогда не позволю им причинить мне боль.;x
EVTDESC3385;Я довол[GetSoftNaEn] своей жизнью и своими землями, и из-за этого люди не видят во мне угрозы. Все они с удовольствием посещают мои праздники, доверяя мне отстаивать права своих гостей, а также оставлять свои земли без присмотра.;x
EVTOPTA3385;Мы все должны ладить!;x
EVTDESC3325;Я был[GetEndA] одн[GetOyIm] из первых, кто оседлал свою лошадь и преследовал бандитов, которые украли одну из ценных статуй нашей местной септы. Когда я верну[GetLasLsya], измученн[GetAyaYy] и с грязной одеждой, мне сказали, что старый септон просто потерял статую.;x
TOOLTIPnorthern_melee.11;Следующие бойцы провели финальный рукопашный бой:;x
