#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
CHRONICLE_AEGONS_CONQUEST_CAPITAL_KL;В этом году [Root.GetTitledFirstNameWithNick] завершил[Root.GetEndA] Завоевание Вестероса. [Root.GetSheHeCap] собрал[Root.GetEndA] тысячу мечей поверженных врагов и выковал[Root.GetEndA] грандиозный трон в огне Балериона Черного Ужаса, получивший название Железный Трон. [Root.GetFirstName] решил[Root.GetEndA] разместить трон в новом городе, в том месте, где Эйгон высадился в Вестеросе, город получит название Королевская Гавань.;;;;;;;;;;;;;x
CHRONICLE_AEGONS_CONQUEST_CAPITAL_DRAGONSTONE;В этом году [Root.GetTitledFirstNameWithNick] закончил[Root.GetEndA] завоевание Вестероса. [Root.GetSheHeCap] собрал[Root.GetEndA] тысячу мечей поверженных врагов и выковал[Root.GetEndA] грандиозный трон в огне Балериона Черного Ужаса, получивший название Железный Трон. [Root.GetFirstName] решил[Root.GetEndA] разместить трон на Драконьем Камне.;;;;;;;;;;;;;x
CHRONICLE_AEGONS_CONQUEST_CAPITAL_OLDTOWN;В этом году [Root.GetTitledFirstNameWithNick] завершил[Root.GetEndA] Завоевание Вестероса. [Root.GetSheHeCap] собрал[Root.GetEndA] тысячу мечей поверженных врагов и выковал грандиозный трон в огне Балериона Черного Ужаса, получивший название Железный Трон. [Root.GetFirstName] решил[Root.GetEndA] разместить трон в Староместе, центре веры в Семерых.;;;;;;;;;;;;;x
CHRONICLE_AEGONS_CONQUEST_CAPITAL_HARRENHAL;В этом году [Root.GetTitledFirstNameWithNick] завершил[Root.GetEndA] Завоевание Вестероса. [Root.GetSheHeCap] собрал[Root.GetEndA] тысячу мечей поверженных врагов и выковал[Root.GetEndA] грандиозный трон в огне Балериона Черного Ужаса, получивший название Железный Трон. [Root.GetFirstName] решил[Root.GetEndA] разместить трон в Харренхолле, самом величайшем замке континента.;;;;;;;;;;;;;x
CHRONICLE_AEGONS_CONQUEST_CAPITAL_PENTOS;В этом году [Root.GetTitledFirstNameWithNick] завершил[Root.GetEndA] Завоевание Вольных Городов. [Root.GetSheHeCap] собрал[Root.GetEndA] тысячу мечей поверженных врагов и выковал[Root.GetEndA] грандиозный трон в огне Балериона Черного Ужаса, получивший название Железный Трон. [Root.GetFirstName] решил[Root.GetEndA] разместить трон в Пентосе, новом сосредоточении силы.;;;;;;;;;;;;;x
CHRONICLE_AEGONS_CONQUEST_CAPITAL_DRAGONSTONE_ESSOS;В этом году [Root.GetTitledFirstNameWithNick] завершил[Root.GetEndA] Завоевание Вольных Городов. [Root.GetSheHeCap] собрал[Root.GetEndA] тысячу мечей поверженных врагов и выковал[Root.GetEndA] грандиозный трон в огне Балериона Черного Ужаса, получивший название Железный Трон. [Root.GetFirstName] решил[Root.GetEndA] разместить трон на Драконьем Камне.;;;;;;;;;;;;;x
CHRONICLE_AEGONS_CONQUEST_CAPITAL_VOLANTIS;В этом году [Root.GetTitledFirstNameWithNick]завершил[Root.GetEndA] Завоевание Вольных Городов. [Root.GetSheHeCap] собрал[Root.GetEndA] тысячу мечей поверженных врагов и выковал[Root.GetEndA] грандиозный трон в огне Балериона Черного Ужаса, получивший название Железный Трон. [Root.GetFirstName] решил[Root.GetEndA] разместить трон в Старом Волантисе, новом сосредоточении силы.;;;;;;;;;;;;;x
CHRONICLE_AEGONS_CONQUEST_CAPITAL_MYR;В этом году [Root.GetTitledFirstNameWithNick] завершил Завоевание Вольных Городов. [Root.GetSheHeCap] собрал[Root.GetEndA] тысячу мечей поверженных врагов и выковал[Root.GetEndA] грандиозный трон в огне Балериона Черного Ужаса, получивший название Железный Трон. [Root.GetFirstName] решил[Root.GetEndA] разместить трон в Мире, новом сосредоточении силы.;;;;;;;;;;;;;x
CHRONICLE_AEGONS_CONQUEST_FREEHOLD;[Root.GetFirstNameWithDynasty] великодушно отказа[Root.GetLasLsya] от короны земли [Root.GetTitle], выбрав и возродив вместо нее традиции Старого Фригольда Валирии. Больше не будут править ни Король, ни Император. Вместо этого все свободные люди будут иметь право голоса в управлении, под властью Первого Архонта Новой Валирии.;;;;;;;;;;;;;x
CHRONICLE_RED_KEEP_COMPLETE;Во время правления человека, известного как [Root.GetTitledFirstNameWithNick] строительство Красного Замка в Королевской Гавани было завершено. Красный замок был построен из бледно-красного камня, имел семь башен-барабанов, увенчанных железными бастионами и массивные стены. Внутри был установлен Железный Трон, седалище короля иль королевы.;;;;;;;;;;;;;x
CHRONICLE_ORYS_BARATHEON;В качестве награды за службу во время Войны Завоевания, [Root.GetTitledFirstNameNoRegnal] вознаградил[Root.GetEndA] Ориса Баратеона замком Штормовой Предел. Орис взял в жены Аргеллу Дюррандон, дочь последнего Штормового Короля Аргилака Надменного, а так же оленье знамя, почести и девиз Дюррандонов 'Нам Ярость'.;;;;;;;;;;;;;x
CHRONICLE_OPENED_INN;В попытке понять как работают деньги и хозяйство, [Root.GetTitledFirstNameWithNick] открывает гостиницу рядом с городом [Root.Capital.GetName].;;;;;;;;;;;;;x
CHRONICLE_LAND_SURVEY;В этом году [Root.GetTitledFirstNameWithNick] провел[Root.GetEndA] крупную проверку своих земель и доходов.;;;;;;;;;;;;;x
CHRONICLE_SETTLED_FEUD;[Root.GetTitledFirstNameNoRegnal] показал[Root.GetEndA] свою дипломатическую изворотливость, когда [Root.SheHeCap] разреши[Root.GetEndA]л вражду между двумя семьями в городе [Root.Capital.GetName].;;;;;;;;;;;;;x
CHRONICLE_HELD_GRAND_COUNCIL;В этом году произошло собрание всей знати и лордов земли [Root.PrimaryTitle.GetName] в городе [Root.Capital.GetName] на Большом совете. На этом Совете [Root.GetTitledFirstNameWithDynasty] получил[Root.GetEndA] согласие своих вассалов на вторжение в чужое государство.;;;;;;;;;;;;;x
CHRONICLE_HELD_GRAND_COUNCIL_TRIARCH;В этом году произошло собрание Триархов земли [Root.PrimaryTitle.GetName] в городе [Root.Capital.GetName] на Большом совете. На этом Совете [Root.GetTitledFirstNameWithDynasty] получил[Root.GetEndA] согласие своих собратьев-Триархов на вторжение в чужое государство с целью восстановления Валирии.;;;;;;;;;;;;;x
CHRONICLE_HELD_ARCHERY_TOURNAMENT;Следуя традициям Летних Островов, [Root.GetTitledFirstNameWithDynasty] провел[Root.GetEndA] большой турнир по стрельбе из лука в городе [Root.Capital.GetName]. Лучшие лучники земли [Root.PrimaryTitle.GetName] соревновались с человеком, известным как [From.GetTitledFirstNameWithDynasty] за победу в состязании.;;;;;;;;;;;;;x
CHRONICLE_WON_ARCHERY_TOURNAMENT;[GetDateText], [From.GetTitledFirstNameWithNick] выиграл[From.GetEndA] на большом турнире, который проводил[Root.GetEndA] [Root.GetTitledFirstNameWithDynasty], по стрельбе из лука в городе [Root.Capital.GetName]. [From.SheHeCap] победил[From.GetEndA] лучших лучников земли [Root.PrimaryTitle.GetName] и выиграл[From.GetEndA].;;;;;;;;;;;;;x
CHRONICLE_2ND_ARCHERY_TOURNAMENT;[GetDateText], [FromFrom.GetTitledFirstNameWithNick] занял[FromFrom.GetEndA] второе место во время большого турнира, который проводил[Root.GetEndA] [Root.GetTitledFirstNameWithDynasty], по стрельбе из лука в городе [Root.Capital.GetName]. [FromFrom.SheHeCap] победил[FromFrom.GetEndA] множество превосходных лучников земли [Root.PrimaryTitle.GetName], но проиграл[FromFrom.GetEndA] лучшему лучнику, известному как [From.GetTitledFirstNameWithDynasty], в финале.;;;;;;;;;;;;;x
CHRONICLE_BANDITS_SAVED_SON;[FromFrom.GetTitledFirstNameWithDynastyNoRegnal], [FromFrom.GetRootRelation] человека, известного как [Root.GetTitledFirstNameNoRegnal], был[FromFrom.GetEndA] похищен[FromFrom.GetEndA] разбойниками, что потрясло всех жителей. К счастью, [FromFrom.GetSheHe] был[FromFrom.GetEndA] спасен[FromFrom.GetEndA] прежде, чем нанесли какой-либо вред.;;;;;;;;;;;;;x
CHRONICLE_LOAN_DEAFULT;Управление казной земли [Root.PrimaryTitle.GetName] было поставлено под вопрос, когда [Root.GetTitledFirstNameNoRegnal] объявил[Root.GetEndA] об отсутствии денег на выплаты по кредитам Железному Банку от Дома [Root.GetOnlyDynastyName].;;;;;;;;;;;;;x
CHRONICLE_VASSAL_LOAN_DEFAULT;Управление казной земли [Root.PrimaryTitle.GetName] было поставлено под вопрос, когда [Root.GetTitledFirstNameNoRegnal] объявил[Root.GetEndA] об отсутствии денег на выплаты по кредитам Железному Банку от Дома [Root.GetOnlyDynastyName] от имени человека, известного как [From.GetTitledFirstNameWithDynasty] ([From.PrimaryTitle.GetName]).;;;;;;;;;;;;;x
CHRONICLE_SEIZED_FAITH_PROPERTY;Для облегчения смутного финансового положения, в котором оказалось государство [Root.PrimaryTitle.GetName], [Root.GetTitledFirstNameNoRegnal] конфисковал[Root.GetEndA] земли и имущество Веры в городе [Root.Capital.GetName].;;;;;;;;;;;;;x
CHRONICLE_MERC_RAMPAGE;Рассерженные невыплатами жалованья, наемники, известные как [From.PrimaryTitle.GetName] во главе с человеком, известным как [From.GetTitledFirstNameWithDynasty] покинули нанимателя, известного как [Root.GetTitledFirstNameNoRegnal] и начали разбойничать вокруг города [Root.Capital.GetName].;;;;;;;;;;;;;x
CHRONICLE_MERC_LEAVE;Рассерженные невыплатами жалованья, наемники, известные как [From.PrimaryTitle.GetName] во главе с человеком, известным как [From.GetTitledFirstNameWithDynasty] покинули нанимателя, известного как [Root.GetTitledFirstNameNoRegnal] и начали искать более выгодную работу.;;;;;;;;;;;;;x
CHRONICLE_MERC_BETRAY;Рассерженные невыплатами жалованья, наемники, известные как [From.PrimaryTitle.GetName] во главе с человеком, известным как [From.GetTitledFirstNameWithDynasty] покинули нанимателя, известного как [Root.GetTitledFirstNameNoRegnal], и объединились с [Root.GetHerHis] врагом, по имени [FromFrom.GetTitledFirstNameWithDynasty] ([From.PrimaryTitle.GetName]).;;;;;;;;;;;;;x
CHRONICLE_MERC_DEFECT_TO_ME;Рассерженные невыплатами жалованья, наемники, известные как [From.PrimaryTitle.GetName] во главе с человеком, известным как [From.GetTitledFirstNameWithDynasty] покинули нанимателя, известного как [FromFrom.GetTitledFirstNameWithDynasty] ([FromFrom.PrimaryTitle.GetName]), и объединились с правителем по имени [Root.GetTitledFirstNameNoRegnal].;;;;;;;;;;;;;x
CHRONICLE_IRON_BANK_FUNDING;[Root.GetTitledFirstNameNoRegnal] получил[Root.GetEndA] поддержку Железного Банка против [Root.GetHerHis] врага, известного как [Prev.GetTitledFirstNameWithDynasty] ([Prev.PrimaryTitle.GetName]). [Prev.GetTitledFirstNameNoRegnal] просрочил[Prev.GetEndA] выплату долга, и в стремлении компенсировать убытки, банк предоставил претензии человеку, известному как [Root.GetTitledFirstNameNoRegnal] на титул [Prev.PrimaryTitle.GetName].;;;;;;;;;;;;;x
CHRONICLE_IRON_BANK_FUNDING_CLAIM;[Root.GetTitledFirstNameNoRegnal] получил[Root.GetEndA] поддержку Железного Банка против [Root.GetHerHis] сюзерена по имени [Prev.GetTitledFirstNameWithDynasty] ([Prev.PrimaryTitle.GetName]). [Prev.GetTitledFirstNameNoRegnal]  удержал[Prev.GetEndA] выплату долга, и в стремлении компенсировать убытки, банк поддержал претнезии человеку, известному как [Root.GetTitledFirstNameNoRegnal] ([Prev.PrimaryTitle.GetName]).;;;;;;;;;;;;;x
CHRONICLE_IRON_BANK_FUNDING_TARGET;В попытке компенсировать потери от непогашенного кредита, Железный Банк предоставил поддержку и финансирование врагу человека по имени [Root.GetTitledFirstNameNoRegnal], известного как [From.GetTitledFirstNameWithDynasty] ([From.PrimaryTitle.GetName]), поддержав [From.GetHerHis] претензии на титул [Root.PrimaryTitle.GetName].;;;;;;;;;;;;;x
CHRONICLE_RELATIVE_LEGITIMISED;Решением правителя, известного как [FromFrom.GetTitledFirstName] из Дома [FromFrom.GetOnlyDynastyName], бастард [From.GetTitledFirstNameWithNick] ([From.PrimaryTitle.GetName]), [From.GetRootRelation] человека по имени [Root.GetTitledFirstNameNoRegnal], был[From.GetEndA] легитимизирован[From.GetEndA] и теперь законный наследник Дома [From.GetOnlyDynastyName].;;;;;;;;;;;;;x
CHRONICLE_LEGITIMISED_BY_KING;Указом правителя, известного как [From.GetTitledFirstName] из Дома [From.GetOnlyDynastyName], бастард  [Root.GetTitledFirstNameWithNick] ([Root.PrimaryTitle.GetName]) был[From.GetEndA] легитимизирован[From.GetEndA] и теперь законный наследник Дома [Root.GetOnlyDynastyName].;;;;;;;;;;;;;x
CHRONICLE_MAIMED_BATTLE;[GetDateText], [Root.GetTitledFirstNameNoRegnal] получил[Root.GetEndA] тяжелую травму в разгаре битвы.;;;;;;;;;;;;;x
CHRONICLE_INCAPABLE_BATTLE;[GetDateText], [Root.GetTitledFirstNameNoRegnal] получил[Root.GetEndA] тяжелую травму головы в самом разгаре битвы, из-за чего впал[Root.GetEndA] в кому.;;;;;;;;;;;;;x
CHRONICLE_DIREWOLF_SLAIN;Лютоволк, которым очень дорожил[Root.GetEndA] [Root.GetTitledFirstNameNoRegnal], трагически погиб во время боя.;;;;;;;;;;;;;x
CHRONICLE_SNOWBEAR_SLAIN;Белый медведь, которым очень дорожил[Root.GetEndA] [Root.GetTitledFirstNameNoRegnal], трагически погиб во время боя.;;;;;;;;;;;;;x
CHRONICLE_BEAR_SLAIN;Медведь, которым очень дорожил[Root.GetEndA] [Root.GetTitledFirstNameNoRegnal], трагически погиб во время боя.;;;;;;;;;;;;;x
CHRONICLE_SHADOWCAT_SLAIN;Сумеречный кот, которым очень дорожил[Root.GetEndA] [Root.GetTitledFirstNameNoRegnal], трагически погиб во время боя.;;;;;;;;;;;;;x
CHRONICLE_AFFAIR_DISCOVERED_WIFE;Огромный скандал достиг двора города [Root.Capital.Capital.GetName], когда люди узнали об интрижке человека, известного как [Root.GetTitledFirstNameNoRegnal]. У н[From.GetHerHis], как оказалось, был роман с [Root.GetHerHis] любовни[Prev.GetTseyKomOpp] по имени [Prev.GetTitledFirstNameWithDynasty], и всё это за спиной [Root.GetHerHis] [Root.Spouse.GetHusbandWifeGEN] , человека по имени [From.GetTitledFirstNameWithDynasty].;;;;;;;;;;;;;x
CHRONICLE_AFFAIR_DISCOVERED_HUSBAND;Огромный скандал достиг двора города [This.Capital.Capital.GetName], когда люди узнали об интрижке человека, известного как [Root.GetTitledFirstNameWithDynasty], [Root.GetHusbandWifeGEN] человек по имени [This.GetTitledFirstNameNoRegnal], с человеком, известным как [Prev.GetTitledFirstNameWithDynasty].;;;;;;;;;;;;;x
CHRONICLE_AFFAIR_DISCOVERED_SEDUCER;Огромный скандал достиг двора города [Root.Capital.Capital.GetName], когда люди узнали об интрижке человека, известного как [Root.GetTitledFirstNameNoRegnal] с [Root.GetHerHis] любовни[Prev.GetTseyKomOpp] по имени  [From.GetTitledFirstNameWithDynasty], и всё это за спиной [From.GetHerHis] [FromFrom.GetHusbandWife] по имени [FromFrom.GetTitledFirstNameWithDynasty], известного как [FromFrom.GetRootRelation] человека по имени [Root.GetTitledFirstNameNoRegnal].;;;;;;;;;;;;;x
CHRONICLE_TORTURED_WET_NURSES;В один из темных эпизодов [Root.GetHerHis] правления, [Root.GetTitledFirstNameNoRegnal], когда у [Root.GetHerHis] [From.GeSonDaughterGEN] родился мертвый ребенок, страшно замучил[Root.GetEndA] до смерти лекарей и кормилиц, принимающих роды.;;;;;;;;;;;;;x
CHRONICLE_BLEEDING_YEARS;Во время Кровавых Лет после Рока, Триархи земли [Root.PrimaryTitle.GetName] претендовали на наследство Фригольда Старой Валирии, объявив себя законными правителями мира. Под руководством Тигров, флот взял Лис, а армия заставила капитулировать Мир. К этому году [Root.GetTitledFirstNameWithNick] [Root.GetOnlyDynastyName] продолжает завоевание земель Фригольда.;;;;;;;;;;;;;x
CHRONICLE_BLINDED_RULER;[Root.GetTitledFirstNameNoRegnal] ослепил[Root.GetEndA] человека, известного как [From.GetRootRelation] [From.GetTitledFirstNameWithNick] [From.GetOnlyDynastyName] ([From.PrimaryTitle.GetName]).;;;;;;;;;;;;;x
CHRONICLE_BLINDED_RELATIVE;[Root.GetTitledFirstNameNoRegnal] ослепил[Root.GetEndA] человека, известного как [From.GetRootRelation] [From.GetTitledFirstNameWithNick].;;;;;;;;;;;;;x
CHRONICLE_BLINDED_RULER_RELATIVE;[Root.GetTitledFirstNameNoRegnal] ослепил[Root.GetEndA] человека по имени [From.GetTitledFirstNameWithNick], также известного, как [From.GetLiegeRelation] [From.Liege.GetTitledFirstNameWithNick] [From.Liege.GetOnlyDynastyName] ([From.Liege.PrimaryTitle.GetName]).;;;;;;;;;;;;;x
CHRONICLE_BLINDED_DRAGON_RIDER;[Root.GetTitledFirstNameNoRegnal] ослепил[Root.GetEndA] наездника дракона по имени [From.GetTitledFirstNameWithNickAndDynasty].;;;;;;;;;;;;;x
CHRONICLE_BLINDED_KINGSGUARD;[Root.GetTitledFirstNameNoRegnal] ослепил[Root.GetEndA] члена Королевской Гвардии по имени [From.GetTitledFirstNameWithNickAndDynasty].;;;;;;;;;;;;;x
CHRONICLE_BLINDED_CHARACTER;[Root.GetTitledFirstNameNoRegnal] ослепил[Root.GetEndA] человека по имени [From.GetTitledFirstNameWithNickAndDynasty].;;;;;;;;;;;;;x
CHRONICLE_BLINDED;[Root.GetTitledFirstNameNoRegnal] серьезно пострадал[Root.GetEndA], когда приспешники человека, известного как [FromFrom.GetTitledFirstNameWithNick] [FromFrom.GetOnlyDynastyName] ([FromFrom.PrimaryTitle.GetName]), безжалостно ослепил [Root.GetHerHis].;;;;;;;;;;;;;x
CHRONICLE_RELATIVE_BLINDED;[Root.GetTitledFirstNameWithNickAndDynasty], [From.GetRootRelation] человека по имени [This.GetTitledFirstNameNoRegnal] , серьезно пострадал[Root.GetEndA], когда приспешники человека, известного как [FromFrom.GetTitledFirstNameWithNick] [FromFrom.GetOnlyDynastyName] ([FromFrom.PrimaryTitle.GetName]),  безжалостно ослепили [Root.GetHerHis].;;;;;;;;;;;;;x
CHRONICLE_CASTRATED_RULER;[Root.GetTitledFirstNameNoRegnal] кастрировал[Root.GetEndA] человека, известного как [From.GetRootRelation] [From.GetTitledFirstNameWithNick] [From.GetOnlyDynastyName] ([From.PrimaryTitle.GetName]) в возрасте [From.GetAgeYears] лет.;;;;;;;;;;;;;x
CHRONICLE_CASTRATED_RELATIVE;[Root.GetTitledFirstNameNoRegnal] кастрировал[Root.GetEndA] человека, известного как [From.GetRootRelation] [From.GetTitledFirstNameWithNick] в возрасте [From.GetAgeYears] лет.;;;;;;;;;;;;;x
CHRONICLE_CASTRATED_RULER_RELATIVE;[Root.GetTitledFirstNameNoRegnal] кастрировал[Root.GetEndA] человека по имени [From.GetTitledFirstNameWithNick], известного как [From.GetLiegeRelation] [From.Liege.GetTitledFirstNameWithNick] [From.Liege.GetOnlyDynastyName] ([From.Liege.PrimaryTitle.GetName]), в возрасте [From.GetAgeYears] лет.;;;;;;;;;;;;;x
CHRONICLE_CASTRATED_DRAGON_RIDER;[Root.GetTitledFirstNameNoRegnal] кастрировал[Root.GetEndA] драконьего наездника по имени [From.GetTitledFirstNameWithNickAndDynasty].;;;;;;;;;;;;;x
CHRONICLE_CASTRATED_KINGSGUARD;[Root.GetTitledFirstNameNoRegnal] кастрировал[Root.GetEndA] члена Королевской Гвардии по имени [From.GetTitledFirstNameWithNickAndDynasty] возрасте [From.GetAgeYears] лет.;;;;;;;;;;;;;x
CHRONICLE_CASTRATED_CHARACTER;[Root.GetTitledFirstNameNoRegnal] кастрировал[Root.GetEndA] человека, известного как [From.GetTitledFirstNameWithNickAndDynasty] в возрасте [From.GetAgeYears] лет.;;;;;;;;;;;;;x
CHRONICLE_CASTRATED_RULER_BOY;Самое безжалостное деяние, [Root.GetTitledFirstNameNoRegnal] кастрировал[Root.GetEndA] своего [From.GetRootRelation][From.GetEndAOpp] по имени [From.GetTitledFirstNameWithNick] [From.GetOnlyDynastyName] ([From.PrimaryTitle.GetName]). Мальчишке было всего [From.GetAgeYears] лет.;;;;;;;;;;;;;x
CHRONICLE_CASTRATED_RELATIVE_BOY;Самое безжалостное деяние, [Root.GetTitledFirstNameNoRegnal] кастрировал[Root.GetEndA] своего [From.GetRootRelation][From.GetEndAOpp] по имени [From.GetTitledFirstNameWithNick]. Мальчишке было всего [From.GetAgeYears] лет.;;;;;;;;;;;;;x
CHRONICLE_CASTRATED_RULER_RELATIVE_BOY;Самое безжалостное деяние [Root.GetTitledFirstNameNoRegnal] кастрировал[Root.GetEndA] человека по имени [From.GetTitledFirstNameWithNick], известного как [From.GetLiegeRelation] [From.Liege.GetTitledFirstNameWithNick] [From.Liege.GetOnlyDynastyName] ([From.Liege.PrimaryTitle.GetName]). Мальчишке было всего [From.GetAgeYears] лет.;;;;;;;;;;;;;x
CHRONICLE_CASTRATED_DRAGON_RIDER_BOY;Самое безжалостное деяниее, [Root.GetTitledFirstNameNoRegnal] кастрировал[Root.GetEndA] драконьего наездника по имени [[From.GetTitledFirstNameWithNickAndDynasty]. Мальчишке было всего [From.GetAgeYears] лет.;;;;;;;;;;;;;x
CHRONICLE_CASTRATED_CHARACTER_BOY;Самое безжалостное деяниее[Root.GetTitledFirstNameNoRegnal] кастрировал[Root.GetEndA] человека, известного как [From.GetTitledFirstNameWithNickAndDynasty]. Мальчишке было всего [From.GetAgeYears] лет.;;;;;;;;;;;;;x
CHRONICLE_CASTRATED;[Root.GetTitledFirstNameNoRegnal] серьезно пострадал в руках человека по имени [FromFrom.GetTitledFirstNameWithNick] [FromFrom.GetOnlyDynastyName] ([FromFrom.PrimaryTitle.GetName]), когда его зверски кастрировали в возрасте [From.GetAgeYears] лет.;;;;;;;;;;;;;x
CHRONICLE_RELATIVE_CASTRATED;[Root.GetTitledFirstNameWithNick] [Root.GetOnlyDynastyName], [From.GetRootRelation] человека, известного как [This.GetTitledFirstNameNoRegnal], серьезно пострадал в руках человека по имени [FromFrom.GetTitledFirstNameWithNick] [FromFrom.GetOnlyDynastyName] ([FromFrom.PrimaryTitle.GetName]), когда его жестоко кастрировали.;;;;;;;;;;;;;x
CHRONICLE_RELATIVE_CASTRATED_BOY;[Root.GetTitledFirstNameWithNickAndDynasty], [From.GetRootRelation] человека, известного как [This.GetTitledFirstNameNoRegnal], серьезно пострадал в руках  человека по имени [FromFrom.GetTitledFirstNameWithNick] [FromFrom.GetOnlyDynastyName] ([FromFrom.PrimaryTitle.GetName]), когда  мальчика жестоко кастрировали в возрасте [From.GetAgeYears] лет.;;;;;;;;;;;;;x
CHRONICLE_CADET_DYNASTY;[Root.GetTitledFirstNameNoRegnal] признал[Root.GetEndA] своего бастарда по имени [From.GetTitledFirstNameWithNick], [From.GetSheHe] сможет основать младший Дом [Root.GetOnlyDynastyName], именуя его как Дом [From.GetOnlyDynastyName].;;;;;;;;;;;;;x
CHRONICLE_BATTLEFIELD_FRIEND;Во время битвы в регионе [Root.Location.GetName], [Root.GetTitledFirstNameNoRegnal] спас[Root.GetNoneEOpp] жизнь человеку, известному как [GetPrevRelation] [Prev.GetTitledFirstNameWithNick] [Prev.GetOnlyDynastyName] ([Prev.PrimaryTitle.GetName]). Они стали верными друзьями и спутниками с тех пор.;;;;;;;;;;;;;x
CHRONICLE_BATTLEFIELD_FRIEND_FROM;Во время битвы в регионе [Root.Location.GetName], [Root.GetTitledFirstNameNoRegnal] спас[Root.GetNoneEOpp] жизнь человеку, известному как [From.GetRootRelation] [From.GetTitledFirstNameWithDynasty] ([From.PrimaryTitle.GetName]). Они стали верными друзьями и спутниками с тех пор.;;;;;;;;;;;;;x
CHRONICLE_ACOK_ROBB_FREY_MARRIAGE;После того как его отец, лорд Винтерфелла Эддард Старк, был брошен в темницу Королем Джоффри Баратеоном, Робб Старк поднял знамена Севера и направился во главе армии к Перешейку. Когда Эддард был вынужден произнести ложное признание в измене для спасения жизней его дочерей, он был казнен, что побудило лордов Севера и Речных земель объявить его сына Робба Королем Севера и Королем Трезубца - титулы, которые не произносились со времен завоевания Вестероса Эйгоном Таргариеном. Для того, чтобы безопасно провести армию через Близнецы, Король Робб заключил соглашение с лордом Уолдером Фреем, и должен жениться на его дочери, известной как [Root.Spouse.GetName] [Root.Spouse.GetOnlyDynastyName].;;;;;;;;;;;;;x
CHRONICLE_ACOK_ROBB_JEYNE_MARRIAGE;После того как его отец, лорд Винтерфелла Эддард Старк, был брошен в темницу Королем Джоффри Баратеоном, Робб Старк поднял знамена Севера и направился во главе армии к Перешейку. Когда Эддард был вынужден произнести ложное признание в измене для спасения жизней его дочерей, он был казнен, что побудило лордов Севера и Речных Земель объявить его сына Робба Королем Севера и Королем Трезубца - титулы, которые не произносились со времен завоевания Вестероса Эйгоном Таргариеном. Для того, чтобы безопасно провести армию через Близнецы, Король Робб заключил соглашение с лордом Уолдером Фреем и должен был жениться на одной из его дочерей. Позже Король отказался от этого соглашения, вместо этого женившись на леди Джейн Вестерлинг.;;;;;;;;;;;;;x
CHRONICLE_ACOK_ROBB_BREAK_BETROTHAL;После того как его отец, лорд Винтерфелла Эддард Старк, был брошен в темницу Королем Джоффри Баратеоном, Робб Старк поднял знамена Севера и направился во главе армии к Перешейку. Когда Эддард был вынужден произнести ложное признание в измене для спасения жизней его дочерей, он был казнен, что побудило Лордов Севера и Речных Земель объявить его сына Робба Королем Севера и Королем Трезубца - титулы, которые не произносились со времен завоевания Вестероса Эйгоном Таргариеном. Для того, чтобы безопасно провести армию через Близнецы, Король Робб заключил соглашение с лордом Уолдером Фреем и должен был жениться на одной из его дочерей. Позже Король отказался от этого соглашения и разорвал помолвку, вызвав великий гнев Дома Фреев.;;;;;;;;;;;;;x
CHRONICLE_ACOK_JOFFREY;После смерти короля Роберта, его старший сын Джоффри, первый этого имени, взошел на Железный трон. Новый молодой король уже столкнулся с серьезными неприятностями во время своего правления. Казнь лорда Эддарда Старка побудила его сына Робба Старк и Север подняться против него. Его легитимность также поставил под вопрос лорд Станнис Баратеон, который решился предъявить собственные претензии на трон. Лорд Ренли Баратеон тоже желает получить  Железный Трон и силой добыть его, ведь Штормовые земли стоят за его спиной. Наконец, Бейлон Грейджой пытается выкроить себе собственное королевство, как Железные Короли древности. Началась Война Пяти Королей.;;;;;;;;;;;;;x
CHRONICLE_ACOK_ARRYN;Вестерос снова в войне. После внезапной кончины Роберта Баратеона, Джоффри, его неоперенный первенец, стал править на Железном Троне. Теперь скандал относительно  родителей мальчика-короля сотряс Семь Королевств. Узнав правду, Эддард Старк отправил послание Станнису Баратеону, младшему брату Роберта, сообщив ему, что он является наследником Железного трона - действие, которое стоило ему головы. Робб,сын Эддарда, с поддержкой дома Талли из Речных земель поднял знамена против Железного трона. Между тем, Ренли, младший брат Роберта и Станниса, создал собственный союз с Простором. Наконец, Бейлон Грейджой, уже восстававший когда-то, снова провозгласил собственную независимость и послал своих разбойников на материк. Роберт Аррен, после смерти отца, лорда Джона Аррена, стал последним из древнего рода Арренов. Поэтому, чтобы не рисковать жизнью этого самого благородного дома в бессмысленном восстании против Железного трона, лорды решили пересидеть эту Войну Пяти Королей.;;;;;;;;;;;;;x
